runtime,votes_imdb,adjusted_budget,year,spring,summer,fall,winter,score_imdb,rating,crime,drama,romance,animation,comedy,family,mystery,sci-fi,thriller,adventure,fantasy,action,biography,horror,history,war,music,sport,short,western,musical,documentary,film-noir,adult,adjusted_gross
120,13320,69906933,1999,0,0,1,0,6.5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7699706
106,136482,264092857,1999,0,1,0,0,4.8,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,176794137
85,21306,1864185,1999,0,0,1,0,6.6,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3426414
103,57128,45051134,1999,0,0,1,0,6.2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,77746247
87,3209,38837185,1999,1,0,0,0,4.1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,18574331
88,3641,31069748,1999,0,1,0,0,5.4,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12897795
116,79935,108744118,1999,0,1,0,0,5.5,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236530121
113,93659,102530168,1999,1,0,0,0,6.3,3,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,136247674
77,8641,108744118,1999,0,0,1,0,3.9,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15495120
107,6425,3883718,1999,0,1,0,0,7.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2022745
81,171511,32623235,1999,0,1,0,0,7.8,4,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,80839760
130,189591,15534874,1999,0,0,0,1,7.4,4,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47618878
106,2940,6213950,1999,0,0,0,1,5.4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254806
116,45376,147581303,1999,0,1,0,0,6.3,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159552246
97,28434,23302311,1999,0,1,0,0,6.6,3,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16422549
104,13693,32623235,1999,1,0,0,0,4.6,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27594138
99,65477,18641849,1999,0,0,1,0,7.0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32845250
100,117618,139813866,1999,1,0,0,0,7.1,4,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,126649801
106,4983,0,1999,0,1,0,0,5.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1168412
123,109400,62139496,1999,1,0,0,0,6.5,4,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56955998
100,15148,46604622,1999,1,0,0,0,4.2,3,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17986369
93,171997,53129269,1999,0,1,0,0,6.4,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253963801
96,15294,0,1999,0,1,0,0,6.9,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6490188
124,340714,124278992,1999,0,1,0,0,7.0,3,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,241389397
92,35197,38837185,1999,1,0,0,0,6.2,4,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,6450437
99,8908,0,1999,1,0,0,0,6.4,4,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,737751
100,19516,38837185,1999,0,0,1,0,6.4,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15713545
102,18698,35730210,1999,0,0,0,1,7.2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16820876
87,20256,5437206,1999,1,0,0,0,5.5,4,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4842352
138,11587,54372059,1999,0,0,0,1,6.8,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,986614
121,94188,155348739,1999,0,0,0,1,5.7,4,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,103911285
93,2740,0,1999,0,1,0,0,5.9,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70999
105,60299,108744118,1999,0,0,1,0,6.4,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181356539
89,10983,0,1999,0,1,0,0,7.9,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1989225
93,64009,100976681,1999,0,0,1,0,6.3,3,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,106442677
98,5216,18641849,1999,1,0,0,0,5.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1172602
100,4762,11651155,1999,0,0,1,0,3.5,3,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,19596228
92,7995,77674370,1999,1,0,0,0,4.2,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,20605446
157,141001,105637143,1999,0,0,0,1,7.9,4,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45190812
95,31824,10097668,1999,0,0,1,0,6.8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6551235
92,6562,10874412,1999,1,0,0,0,6.2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43212
81,15732,52818571,1999,0,0,1,0,5.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47593382
92,1606,0,1999,0,0,1,0,5.3,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60179
97,157466,16311618,1999,1,0,0,0,6.8,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60234586
101,6963,0,1999,0,0,1,0,6.2,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3130908
88,62761,26409286,1999,0,0,0,1,5.7,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101813630
111,5765,0,1999,0,0,1,0,6.2,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,575828
124,10533,37283697,1999,0,0,0,1,5.4,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13102339
90,11570,0,1999,1,0,0,0,7.6,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2654127
97,9648,23302311,1999,0,0,1,0,5.6,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18043685
127,12701,54372059,1999,0,0,0,1,6.8,3,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22397549
89,25899,13981387,1999,0,0,1,0,7.1,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4978404
132,94773,155348739,1999,0,0,0,1,6.8,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90450034
136,1339820,97869706,1999,1,0,0,0,8.7,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,266391910
99,20316,0,1999,0,1,0,0,7.1,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,161962
112,52177,54372059,1999,1,0,0,0,6.6,3,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41184681
118,81901,3106975,1999,1,0,0,0,7.6,4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17928188
106,3075,15534874,1999,1,0,0,0,4.5,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1444131
93,47381,57479034,1999,0,0,1,0,5.6,4,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,63453874
86,140243,108744118,1999,0,0,1,0,8.0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,35977688
146,81047,77674370,1999,0,0,0,1,7.6,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,78760632
109,13676,54372059,1999,0,0,0,1,4.9,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25633763
142,32454,34176723,1999,0,1,0,0,6.6,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29963867
97,59541,85441807,1999,0,0,1,0,6.4,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103127911
100,29666,124278992,1999,0,1,0,0,7.2,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,94227430
105,284929,155348739,1999,0,0,0,1,7.4,4,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,157013304
91,8632,8155809,1999,0,0,1,0,3.7,3,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15776736
159,246014,100976681,1999,0,1,0,0,7.3,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86515590
122,37180,124278992,1999,1,0,0,0,6.1,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34847669
158,58412,132046429,1999,0,0,0,1,6.4,4,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,22178079
121,55769,85441807,1999,0,0,1,0,6.8,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26094224
115,12682,0,1999,1,0,0,0,5.9,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2742752
106,11136,59032521,1999,1,0,0,0,6.3,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21591376
90,12697,0,1999,0,1,0,0,6.7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4917633
109,47987,116511555,1999,0,0,1,0,5.3,4,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16579697
106,37062,24855798,1999,0,0,0,1,6.4,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,82170425
128,165433,209720798,1999,0,0,0,1,6.4,3,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,197205413
139,148622,62139496,1999,0,0,0,1,7.3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126295830
102,130142,69906933,1999,0,0,0,1,7.3,2,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111204711
108,4711,46604622,1999,0,0,0,1,5.1,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6306651
82,46036,54372059,1999,0,1,0,0,5.6,4,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,49354938
137,27499,124278992,1999,0,0,1,0,6.6,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,54665109
106,7032,9320924,1999,0,1,0,0,6.9,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38929835
125,3659,0,1999,0,0,0,1,6.7,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846596
162,18033,0,1999,1,0,0,0,7.2,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3118300
127,27145,85441807,1999,1,0,0,0,6.6,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25865205
113,76693,74567395,1999,0,0,1,0,6.8,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107664725
101,74742,0,1999,1,0,0,0,7.9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12838843
127,135410,62139496,1999,0,0,0,1,7.4,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,44915431
98,2573,0,1999,0,0,1,0,6.5,3,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,987428
112,68583,15534874,1999,0,0,0,1,8.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9636351
92,1858,0,1999,1,0,0,0,6.6,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231241
97,244103,46604622,1999,1,0,0,0,7.2,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59309300
97,13547,21748824,1999,0,1,0,0,6.9,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28806276
106,6629,21748824,1999,0,0,0,1,6.9,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320217
118,11540,13204643,1999,1,0,0,0,6.9,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16964927
121,56155,105637143,1999,0,0,1,0,6.1,3,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,46234909
83,25272,69906933,1999,0,0,1,0,4.1,4,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16572437
119,23089,43497647,1999,0,0,1,0,6.7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,13813024
102,31178,116511555,1999,0,0,1,0,5.8,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52607828
127,5945,0,1999,0,0,0,1,7.1,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5805177
114,4225,776744,1999,0,1,0,0,6.3,4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2228
162,101796,85441807,1999,0,0,0,1,6.8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,117336195
126,83170,37283697,1999,0,0,0,1,7.4,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89395575
94,4508,6213950,1999,0,0,1,0,5.8,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4543384
117,73152,48158109,1999,0,1,0,0,7.2,4,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,38458409
102,2410,32623235,1999,0,1,0,0,5.8,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27419
118,105653,127385966,1999,0,0,0,1,7.4,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,53762206
132,8237,49711597,1999,0,0,0,1,6.9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4510402
81,202691,93209,1999,0,1,0,0,6.4,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,218325719
88,160561,201953361,1999,0,1,0,0,7.2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265788984
99,5994,20195336,1999,0,0,1,0,6.1,2,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,15592959
101,13466,9320924,1999,1,0,0,0,5.9,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10645195
98,8458,0,1999,0,1,0,0,7.4,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,395271
116,22127,17088361,1999,0,1,0,0,6.5,3,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,24967634
96,1364,0,1999,1,0,0,0,4.4,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5813
96,17917,20195336,1999,0,0,1,0,5.2,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13906718
117,9745,18641849,1999,0,1,0,0,6.9,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,22372647
154,10484,0,1999,1,0,0,0,7.4,4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,9644901
124,220588,65246471,1999,0,1,0,0,7.1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180343851
102,61476,31069748,1999,1,0,0,0,7.3,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26321442
95,191205,51265084,1999,0,1,0,0,6.6,3,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,320080676
92,420432,139813866,1999,0,0,0,1,7.9,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,381928261
114,15423,35730210,1999,0,0,0,1,6.2,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29004233
104,6669,0,1999,0,0,1,0,7.4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6148601
118,129642,113404580,1999,0,0,0,1,6.7,4,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103335892
107,72371,38837185,1999,1,0,0,0,6.0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86179334
95,4935,10874412,1999,0,0,1,0,6.2,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21766617
101,15339,79227857,1999,0,0,0,1,5.0,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33804259
108,69372,38837185,1999,1,0,0,0,7.8,2,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,50598149
90,12452,0,1999,0,0,1,0,8.2,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2823022
111,6108,23302311,1999,0,0,1,0,6.3,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3116047
105,28258,116511555,1999,1,0,0,0,5.4,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82180540
102,3018,484688,1999,1,0,0,0,6.7,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2097593
128,11819,93209244,1999,0,0,0,1,5.9,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34743952
95,19215,77674370,1999,0,0,1,0,5.9,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42099557
148,32493,142920840,1999,0,0,0,1,6.7,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,60995228
112,8298,43497647,1999,0,0,1,0,6.9,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7076848
96,7949,10874412,1999,0,0,1,0,6.4,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11344376
124,10622,41944160,1999,0,0,1,0,6.8,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,23083881
114,145142,116511555,1999,0,0,1,0,7.1,4,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,94222173
102,8600,108744118,1999,0,0,1,0,5.2,4,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17498429
87,15619,37283697,1999,0,1,0,0,6.3,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,25827982
78,38883,139813866,1999,0,1,0,0,4.1,2,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151314507
92,2608,0,1999,0,1,0,0,5.0,4,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114969
89,7252,699069,1999,0,1,0,0,7.2,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3242482
188,253771,57479034,1999,0,0,0,1,8.0,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34885076
126,28633,124278992,1999,0,1,0,0,6.5,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52982009
94,1043,4660462,1999,0,1,0,0,5.2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14007905
98,16906,31069748,1999,0,0,1,0,6.1,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16420944
99,23127,116511555,1999,0,0,0,1,4.9,4,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,21804757
107,766528,62139496,1999,0,0,1,0,8.1,3,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,455958325
90,4755,0,1999,1,0,0,0,7.7,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30259
110,15959,38837185,1999,1,0,0,0,6.0,4,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,23557847
73,2304,40390672,1999,0,0,1,0,5.8,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,18149466
108,36302,124278992,1999,1,0,0,0,6.7,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,46968172
100,2996,46604622,1999,0,0,1,0,6.0,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,982763
125,7224,7767437,1999,1,0,0,0,6.7,4,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,152944
139,1492073,97869706,1999,0,0,1,0,8.8,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57525797
122,899755,23302311,1999,0,0,1,0,8.4,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202103430
98,8911,2640929,1999,0,0,0,1,6.3,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3038517
103,130447,124278992,1999,1,0,0,0,6.7,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166045522
112,18079,0,1999,0,0,0,1,7.1,3,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7419218
97,125166,9320924,1999,0,1,0,0,7.2,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7621765
107,7083,21748824,1999,1,0,0,0,6.6,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7380090
94,11414,100976681,1999,1,0,0,0,5.0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57246167
102,105423,248557983,1999,0,0,1,0,6.6,4,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,50797327
126,31045,124278992,1999,1,0,0,0,6.2,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82148438
145,17953,77674370,1999,0,0,0,1,7.3,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20260757
108,206785,10874412,1999,0,0,0,1,7.9,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,47336
95,332271,17088361,1999,0,1,0,0,7.0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159327227
100,11323,46604622,1999,0,0,0,1,5.5,4,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,18668831
120,7086,13981387,1999,0,0,1,0,6.7,4,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52978239
97,21192,18641849,1999,1,0,0,0,2.6,2,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42333675
83,14875,0,1998,0,0,1,0,7.2,4,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4956
104,96886,23816963,1998,0,0,0,1,6.4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,63961758
105,69371,2064137,1998,0,1,0,0,8.1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2629747
105,26050,5557291,1998,0,0,0,1,7.5,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10243879
